tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle
tt1023441,movie,Coco Chanel & Igor Stravinsky,Coco Chanel & Igor Stravinsky,0,2009,\N,Drama Music Romance,6.4,6142,Coco Chanel & Igor Stravinsky (2009)
tt0088933,movie,Cocoon,Cocoon,0,1985,\N,Comedy Drama Sci-Fi,6.7,55652,Cocoon (1985)
tt4452630,tvSeries,Code Black,Code Black,0,2015,2018,Drama,8.1,10224,Code Black (2015–2018)
tt0994314,tvSeries,Code Geass: Lelouch of the Rebellion,Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion,0,2006,2012,Action Animation Drama,8.6,46094,Code Geass: Lelouch of the Rebellion (2006–2012)
tt0417311,tvSeries,Code Lyoko,Code Lyoko,0,2003,2007,Action Adventure Animation,7.3,4369,Code Lyoko (2003–2007)
tt1068683,tvSeries,Code Monkeys,Code Monkeys,0,2007,2008,Animation Comedy,7.2,2605,Code Monkeys (2007–2008)
tt0216625,movie,Code Unknown,Code inconnu: Récit incomplet de divers voyages,0,2000,\N,Drama,7.2,11497,Code Unknown (2000)
tt0312109,tvSeries,Codename: Kids Next Door,Codename: Kids Next Door,0,2002,2008,Action Adventure Animation,7.2,16345,Codename: Kids Next Door (2002–2008)
tt2234025,movie,Coffee Town,Coffee Town,0,2013,\N,Comedy,6.5,4747,Coffee Town (2013)
tt0379217,movie,Coffee and Cigarettes,Coffee and Cigarettes,0,2003,\N,Comedy Drama Music,7.1,58558,Coffee and Cigarettes (2003)
tt0069897,movie,Coffy,Coffy,0,1973,\N,Action Crime Thriller,6.8,9600,Coffy (1973)
tt2866360,movie,Coherence,Coherence,0,2013,\N,Drama Mystery Sci-Fi,7.2,101904,Coherence (2013)
tt6692354,movie,Coincidence,Ittefaq,0,2017,\N,Mystery Thriller,7.2,9654,Coincidence (2017)
tt0368479,tvSeries,Cold Case,Cold Case,0,2003,2010,Crime Drama Mystery,7.5,23681,Cold Case (2003–2010)
tt0112701,tvMovie,Cold Comfort Farm,Cold Comfort Farm,0,1995,\N,Comedy Romance,7.2,6462,Cold Comfort Farm (1995– )
tt2969656,movie,Cold Eyes,Gam-si-ja-deul,0,2013,\N,Action Crime Thriller,7.1,6255,Cold Eyes (2013)
tt0168596,tvSeries,Cold Feet,Cold Feet,0,1997,\N,Comedy Drama Romance,8.2,3765,Cold Feet (1997– )
tt1632547,movie,Cold Fish,Tsumetai nettaigyo,0,2010,\N,Crime Drama Horror,7.1,10787,Cold Fish (2010)
tt0159365,movie,Cold Mountain,Cold Mountain,0,2003,\N,Adventure Drama History,7.2,137463,Cold Mountain (2003)
tt1127877,movie,Cold Souls,Cold Souls,0,2009,\N,Comedy Drama,6.4,9445,Cold Souls (2009)
tt2186715,movie,Cold War,Hon zin,0,2012,\N,Action Crime Mystery,6.6,4081,Cold War (2012)
tt6543652,movie,Cold War,Zimna wojna,0,2018,\N,Drama History Music,7.6,44944,Cold War (2018)
tt1179031,movie,Cold in July,Cold in July,0,2014,\N,Crime Thriller,6.8,33556,Cold in July (2014)
tt0112702,movie,Coldblooded,Coldblooded,0,1995,\N,Action Comedy Thriller,6.7,3356,Coldblooded (1995)
tt0415407,tvMiniSeries,Colditz,Colditz,0,2005,2005,Drama War,6.8,2532,Colditz (2005)
tt2198956,movie,Coldwater,Coldwater,0,2013,\N,Drama Thriller,6.4,3936,Coldwater (2013)
tt5437928,movie,Colette,Colette,0,2018,\N,Biography Drama History,6.7,17858,Colette (2018)
tt1503769,movie,Collapse,Collapse,0,2009,\N,Documentary,7.7,6605,Collapse (2009)
tt6729080,tvMiniSeries,Collateral,Collateral,0,2018,2018,Crime Drama Mystery,6.7,12134,Collateral (2018)
tt0369339,movie,Collateral,Collateral,0,2004,\N,Crime Drama Thriller,7.5,350287,Collateral (2004)
tt4682786,movie,Collateral Beauty,Collateral Beauty,0,2016,\N,Drama Romance,6.8,88110,Collateral Beauty (2016)
tt8809646,tvSeries,College Romance,College Romance,0,2018,\N,Comedy Drama Romance,9.0,19838,College Romance (2018– )
tt1657507,movie,Colombiana,Colombiana,0,2011,\N,Action Drama Thriller,6.4,91962,Colombiana (2011)
tt0089716,movie,Colonel Redl,Oberst Redl,0,1985,\N,Biography Drama History,7.6,2602,Colonel Redl (1985)
tt4005402,movie,Colonia,Colonia,0,2015,\N,Biography Drama History,7.1,45962,Colonia (2015)
tt4209256,tvSeries,Colony,Colony,0,2016,2018,Action Adventure Drama,7.4,28809,Colony (2016–2018)
tt1677561,movie,Colorful,Karafuru,0,2010,\N,Animation Drama Fantasy,7.4,5064,Colorful (2010)
tt0114234,movie,Colorful,Rangeela,0,1995,\N,Comedy Drama Musical,7.5,8862,Colorful (1995)
tt0094894,movie,Colors,Colors,0,1988,\N,Action Crime Drama,6.8,23576,Colors (1988)
tt0064177,movie,Colossus: The Forbin Project,Colossus: The Forbin Project,0,1970,\N,Sci-Fi Thriller,7.1,7929,Colossus: The Forbin Project (1970)
tt1466074,tvSeries,Columbo,Columbo,0,1971,2003,Crime Drama Mystery,8.2,25997,Columbo (1971–2003)
tt5990474,movie,Columbus,Columbus,0,2017,\N,Drama,7.2,13352,Columbus (2017)
tt0077355,movie,Coma,Coma,0,1978,\N,Drama Horror Mystery,6.9,16758,Coma (1978)
tt0783328,tvMiniSeries,Comanche Moon,Comanche Moon,0,2008,2008,Drama Western,7.2,2735,Comanche Moon (2008)
tt0053729,movie,Comanche Station,Comanche Station,0,1960,\N,Drama Western,7.0,3012,Comanche Station (1960)
tt0342213,movie,Comandante,Comandante,0,2003,\N,Documentary,6.9,3564,Comandante (2003)
tt1890373,movie,Combat Girls,Kriegerin,0,2011,\N,Drama,6.8,4524,Combat Girls (2011)
tt0090866,movie,Combat Shock,Combat Shock,0,1984,\N,Drama Horror Thriller,6.4,2559,Combat Shock (1984)
tt0083745,movie,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean","Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",0,1982,\N,Comedy Drama,7.2,3944,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean (1982)"
tt0059079,movie,Come Drink with Me,Da zui xia,0,1966,\N,Action Crime,6.9,3601,Come Drink with Me (1966)
tt1749004,tvSeries,Come Fly with Me,Come Fly with Me,0,2010,2011,Comedy,7.5,7265,Come Fly with Me (2010–2011)
tt0054759,movie,Come September,Come September,0,1961,\N,Comedy Romance,7.1,3021,Come September (1961)
tt0271029,movie,Come Sweet Death,"Komm, süsser Tod",0,2000,\N,Comedy Mystery Thriller,7.6,3081,Come Sweet Death (2000)
tt0242795,movie,Come Undone,Presque rien,0,2000,\N,Drama Romance,6.7,4709,Come Undone (2000)
tt0091251,movie,Come and See,Idi i smotri,0,1985,\N,Drama War,8.3,52322,Come and See (1985)
tt1753887,movie,Come as You Are,Hasta la Vista,0,2011,\N,Comedy Drama,7.4,6975,Come as You Are (2011)
tt0328962,movie,Comedian,Comedian,0,2002,\N,Comedy Documentary,6.9,6409,Comedian (2002)
tt2314952,tvSeries,Comedians in Cars Getting Coffee,Comedians in Cars Getting Coffee,0,2012,\N,Comedy Talk-Show,8.1,10403,Comedians in Cars Getting Coffee (2012– )
tt2176287,tvSeries,Comedy Bang! Bang!,Comedy Bang! Bang!,0,2012,2012,Comedy Talk-Show,7.5,3755,Comedy Bang! Bang! (2012)
tt1985970,tvSpecial,Comedy Central Roast of Charlie Sheen,Comedy Central Roast of Charlie Sheen,0,2011,\N,Comedy Documentary,7.7,5213,Comedy Central Roast of Charlie Sheen (2011– )
tt3098812,tvSpecial,Comedy Central Roast of James Franco,Comedy Central Roast of James Franco,0,2013,\N,Comedy,7.7,4059,Comedy Central Roast of James Franco (2013– )
tt4504452,tvSpecial,Comedy Central Roast of Justin Bieber,Comedy Central Roast of Justin Bieber,0,2015,\N,Comedy,7.3,3527,Comedy Central Roast of Justin Bieber (2015– )
tt3402548,tvSeries,Comedy Nights with Kapil,Comedy Nights with Kapil,0,2013,2016,Comedy Talk-Show,8.1,4793,Comedy Nights with Kapil (2013–2016)
tt2965412,movie,Comet,Comet,0,2014,\N,Comedy Drama Romance,6.8,17148,Comet (2014)
tt2174367,tvSeries,Comic Book Men,Comic Book Men,0,2012,\N,Comedy Reality-TV,7.7,5044,Comic Book Men (2012– )
tt1605782,movie,Comic-Con Episode IV: A Fan's Hope,Comic-Con Episode IV: A Fan's Hope,0,2011,\N,Documentary,7.0,2693,Comic-Con Episode IV: A Fan's Hope (2011)
tt3125472,movie,Coming Home,Gui lai,0,2014,\N,Drama Romance,7.2,5199,Coming Home (2014)
tt0077362,movie,Coming Home,Coming Home,0,1978,\N,Drama Romance War,7.3,12001,Coming Home (1978)
tt3698408,movie,Coming Soon,Pek Yakinda,0,2014,\N,Comedy,7.5,30556,Coming Soon (2014)
tt0094898,movie,Coming to America,Coming to America,0,1988,\N,Comedy Romance,7.0,158983,Coming to America (1988)
tt0429455,tvSeries,Commander in Chief,Commander in Chief,0,2005,2006,Drama,6.8,3215,Commander in Chief (2005–2006)
tt0088944,movie,Commando,Commando,0,1985,\N,Action Adventure Thriller,6.7,142444,Commando (1985)
tt3144098,movie,Commitment,Dong-chang-saeng,0,2013,\N,Action Drama,6.8,2699,Commitment (2013)
tt1771072,tvSeries,Common Law,Common Law,0,2012,2012,Comedy Crime,7.9,5883,Common Law (2012)
tt0255067,movie,Common Wealth,La comunidad,0,2000,\N,Comedy Crime Horror,7.3,10638,Common Wealth (2000)
tt1439629,tvSeries,Community,Community,0,2009,2015,Comedy,8.5,200112,Community (2009–2015)
tt0066612,movie,Companeros,"Vamos a matar, compañeros",0,1970,\N,Action Comedy Western,7.4,3786,Companeros (1970)
tt0296574,movie,Company,Company,0,2002,\N,Action Crime Drama,8.0,14138,Company (2002)
tt1971352,movie,Compliance,Compliance,0,2012,\N,Crime Drama Horror,6.4,30362,Compliance (2012)
tt5834198,tvSeries,Comrade Detective,Comrade Detective,0,2017,\N,Action Comedy,7.3,2567,Comrade Detective (2017– )
tt0117905,movie,"Comrades, Almost a Love Story",Tian mi mi,0,1996,\N,Drama Romance,8.1,4732,"Comrades, Almost a Love Story (1996)"
tt0118880,movie,Con Air,Con Air,0,1997,\N,Action Crime Thriller,6.9,269867,Con Air (1997)
tt1637574,tvSeries,Conan,Conan,0,2010,\N,Comedy Music Talk-Show,8.1,22000,Conan (2010– )
tt1864288,movie,Conan O'Brien Can't Stop,Conan O'Brien Can't Stop,0,2011,\N,Comedy Documentary Music,7.0,5999,Conan O'Brien Can't Stop (2011)
tt0082198,movie,Conan the Barbarian,Conan the Barbarian,0,1982,\N,Action Adventure Fantasy,6.9,134419,Conan the Barbarian (1982)
tt3322364,movie,Concussion,Concussion,0,2015,\N,Biography Drama Sport,7.1,83555,Concussion (2015)
tt6510950,tvSeries,Condor,Condor,0,2018,\N,Action Drama Thriller,7.8,8538,Condor (2018– )
tt2468774,movie,Confession of Murder,Nae-ga sal-in-beom-i-da,0,2012,\N,Action Crime Thriller,7.1,8361,Confession of Murder (2012)
tt0270288,movie,Confessions of a Dangerous Mind,Confessions of a Dangerous Mind,0,2002,\N,Biography Comedy Crime,7.0,81780,Confessions of a Dangerous Mind (2002)
tt0310910,movie,Confidence,Confidence,0,2003,\N,Crime Thriller,6.7,32896,Confidence (2003)
tt0086551,movie,Confidentially Yours,Vivement dimanche!,0,1983,\N,Comedy Crime Mystery,7.3,5561,Confidentially Yours (1983)
tt4608402,tvMovie,Confirmation,Confirmation,0,2016,\N,Biography Drama History,6.8,4648,Confirmation (2016– )
tt7518466,movie,Conor McGregor: Notorious,Conor McGregor: Notorious,0,2017,\N,Biography Documentary Sport,7.2,4025,Conor McGregor: Notorious (2017)
tt1783232,movie,Conquest 1453,Fetih 1453,0,2012,\N,Action Drama History,6.7,56045,Conquest 1453 (2012)
tt0266425,tvMovie,Conspiracy,Conspiracy,0,2001,\N,Biography Drama History,7.7,18088,Conspiracy (2001– )
tt0118883,movie,Conspiracy Theory,Conspiracy Theory,0,1997,\N,Action Mystery Thriller,6.7,91655,Conspiracy Theory (1997)
tt0117715,movie,Conspirators of Pleasure,Spiklenci slasti,0,1996,\N,Comedy Drama,7.4,3096,Conspirators of Pleasure (1996)
tt0360486,movie,Constantine,Constantine,0,2005,\N,Action Fantasy Horror,7.0,296962,Constantine (2005)
tt3489184,tvSeries,Constantine,Constantine,0,2014,2015,Drama Fantasy Horror,7.5,47736,Constantine (2014–2015)
tt9177882,video,Constantine City of Demons: The Movie,Constantine City of Demons: The Movie,0,2018,\N,Action Animation Fantasy,7.5,3454,Constantine City of Demons: The Movie (2018– )
tt6404896,tvSeries,Constantine: City of Demons,Constantine: City of Demons,0,2018,2019,Animation Fantasy Horror,7.6,4626,Constantine: City of Demons (2018–2019)
tt0118884,movie,Contact,Contact,0,1997,\N,Drama Mystery Sci-Fi,7.4,247607,Contact (1997)
tt1598778,movie,Contagion,Contagion,0,2011,\N,Action Drama Thriller,6.7,271460,Contagion (2011)
tt4421578,tvSeries,Containment,Containment,0,2016,2016,Drama,7.2,9816,Containment (2016)
tt0057345,movie,Contempt,Le mépris,0,1963,\N,Drama Romance,7.6,27627,Contempt (1963)
tt6111552,tvSeries,Content Cop,Content Cop,0,2015,\N,Comedy Crime Documentary,9.0,11596,Content Cop (2015– )
tt1954347,tvSeries,Continuum,Continuum,0,2012,2015,Action Sci-Fi Thriller,7.6,56831,Continuum (2012–2015)
tt1524137,movie,Contraband,Contraband,0,2012,\N,Action Crime Drama,6.5,114943,Contraband (2012)
tt0421082,movie,Control,Control,0,2007,\N,Biography Drama Music,7.7,60411,Control (2007)
tt0391024,movie,Control Room,Control Room,0,2004,\N,Documentary,7.6,4993,Control Room (2004)
tt11937662,tvSeries,Control Z,Control Z,0,2020,\N,Drama,7.0,3080,Control Z (2020– )
tt0071585,movie,Conversation Piece,Gruppo di famiglia in un interno,0,1974,\N,Drama Romance,7.5,3864,Conversation Piece (1974)
tt0825244,movie,Conversations with My Gardener,Dialogue avec mon jardinier,0,2007,\N,Comedy Drama,7.1,3072,Conversations with My Gardener (2007)
tt0435623,movie,Conversations with Other Women,Conversations with Other Women,0,2005,\N,Comedy Drama Romance,7.0,11843,Conversations with Other Women (2005)
tt9425132,tvMiniSeries,Conversations with a Killer: The Ted Bundy Tapes,Conversations with a Killer: The Ted Bundy Tapes,0,2019,2019,Biography Crime Documentary,7.8,20845,Conversations with a Killer: The Ted Bundy Tapes (2019)
tt5396572,tvSeries,Conviction,Conviction,0,2016,2017,Drama,7.2,6893,Conviction (2016–2017)
tt1244754,movie,Conviction,Conviction,0,2010,\N,Biography Crime Drama,7.2,41434,Conviction (2010)
tt0077369,movie,Convoy,Convoy,0,1978,\N,Action Drama,6.4,14685,Convoy (1978)
tt0062824,movie,Coogan's Bluff,Coogan's Bluff,0,1968,\N,Action Comedy Crime,6.5,15167,Coogan's Bluff (1968)
tt5347906,tvMiniSeries,Cooked,Cooked,0,2016,\N,Documentary,8.1,2570,Cooked (2016– )
tt0126250,movie,Cookie's Fortune,Cookie's Fortune,0,1999,\N,Comedy Drama,6.8,12512,Cookie's Fortune (1999)
tt0061512,movie,Cool Hand Luke,Cool Hand Luke,0,1967,\N,Crime Drama,8.1,157381,Cool Hand Luke (1967)
tt1800372,movie,Cool Kids Don't Cry,Achtste-groepers huilen niet,0,2012,\N,Drama Family,7.5,2981,Cool Kids Don't Cry (2012)
tt0106611,movie,Cool Runnings,Cool Runnings,0,1993,\N,Adventure Comedy Family,7.0,89875,Cool Runnings (1993)
tt0072820,movie,Cooley High,Cooley High,0,1975,\N,Comedy Drama Romance,7.2,4014,Cooley High (1975)
tt0071361,movie,Coonskin,Coonskin,0,1975,\N,Action Animation Comedy,6.6,2535,Coonskin (1975)
tt0092783,movie,Cop,Cop,0,1988,\N,Crime Drama Mystery,6.4,4318,Cop (1988)
tt0118887,movie,Cop Land,Cop Land,0,1997,\N,Crime Drama Thriller,6.9,84076,Cop Land (1997)
tt2459156,movie,Copenhagen,Copenhagen,0,2014,\N,Adventure Drama Romance,7.1,11866,Copenhagen (2014)
tt2006374,tvSeries,Copper,Copper,0,2012,2013,Action Drama,7.5,10075,Copper (2012–2013)
tt0096563,tvSeries,Cops,Cops,0,1989,2020,Action Crime Reality-TV,7.0,5275,Cops (1989–2020)
tt0112722,movie,Copycat,Copycat,0,1995,\N,Drama Mystery Thriller,6.6,52570,Copycat (1995)
tt0424908,movie,Copying Beethoven,Copying Beethoven,0,2006,\N,Biography Drama Music,6.8,12796,Copying Beethoven (2006)
tt0327597,movie,Coraline,Coraline,0,2009,\N,Animation Drama Family,7.7,189440,Coraline (2009)
tt1863192,movie,Corn Island,Simindis kundzuli,0,2014,\N,Drama War,7.6,3819,Corn Island (2014)
tt0397138,tvSeries,Corner Gas,Corner Gas,0,2004,2009,Comedy,8.0,5500,Corner Gas (2004–2009)
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,Animation Drama Family,7.3,236070,Corpse Bride (2005)
tt8649186,movie,Corpus Christi,Boze Cialo,0,2019,\N,Drama,7.6,7814,Corpus Christi (2019)
tt0109484,movie,"Corrina, Corrina","Corrina, Corrina",0,1994,\N,Comedy Drama Romance,6.6,12023,"Corrina, Corrina (1994)"
tt0081846,tvSeries,Cosmos,Cosmos,0,1980,1980,Documentary,9.3,35001,Cosmos (1980)
tt2395695,tvSeries,Cosmos: A Spacetime Odyssey,Cosmos: A Spacetime Odyssey,0,2014,2014,Documentary,9.3,106555,Cosmos: A Spacetime Odyssey (2014)
tt11170862,tvSeries,Cosmos: Possible Worlds,Cosmos: Possible Worlds,0,2020,\N,Documentary,9.2,2853,Cosmos: Possible Worlds (2020– )
tt0167331,movie,Cosy Dens,Pelísky,0,1999,\N,Comedy Drama,8.2,4626,Cosy Dens (1999)
tt0166556,movie,Così è la vita,Così è la vita,0,1998,\N,Adventure Comedy,6.9,4167,Così è la vita (1998)
tt1441109,tvSeries,Cougar Town,Cougar Town,0,2009,2015,Comedy Romance,6.9,39809,Cougar Town (2009–2015)
tt0088500,tvSeries,Count Duckula,Count Duckula,0,1988,1993,Animation Comedy Family,7.4,3406,Count Duckula (1988–1993)
tt0825239,movie,Counter Investigation,Contre-enquête,0,2007,\N,Crime Thriller,6.7,2940,Counter Investigation (2007)
tt4643084,tvSeries,Counterpart,Counterpart,0,2017,2019,Drama Sci-Fi Thriller,8.1,20006,Counterpart (2017–2019)
tt0082206,movie,Coup de Torchon,Coup de torchon,0,1981,\N,Comedy Crime Drama,7.6,4780,Coup de Torchon (1981)
tt0237123,tvSeries,Coupling,Coupling,0,2000,2004,Comedy Romance,8.5,42024,Coupling (2000–2004)
tt0115956,movie,Courage Under Fire,Courage Under Fire,0,1996,\N,Action Drama Mystery,6.6,49093,Courage Under Fire (1996)
tt0220880,tvSeries,Courage the Cowardly Dog,Courage the Cowardly Dog,0,1999,2002,Adventure Animation Comedy,8.2,36444,Courage the Cowardly Dog (1999–2002)
tt1630036,movie,Courageous,Courageous,0,2011,\N,Drama Fantasy,7.0,18682,Courageous (2011)
tt0091364,movie,Courier,Kuryer,0,1986,\N,Comedy Drama Romance,8.0,3244,Courier (1986)
tt3717068,movie,Court,Court,0,2014,\N,Drama,7.7,3645,Court (2014)
tt1592521,movie,Cousinhood,Primos,0,2011,\N,Comedy,6.7,4392,Cousinhood (2011)
tt1495708,tvSeries,Covert Affairs,Covert Affairs,0,2010,2014,Action Crime Drama,7.3,26188,Covert Affairs (2010–2014)
tt0118289,tvSeries,Cow and Chicken,Cow and Chicken,0,1995,1999,Adventure Animation Comedy,6.5,17815,Cow and Chicken (1995–1999)
tt0213338,tvSeries,Cowboy Bebop,Kaubôi bibappu,0,1998,1999,Action Adventure Animation,8.9,84033,Cowboy Bebop (1998–1999)
tt0275277,movie,Cowboy Bebop: The Movie,Cowboy Bebop: Tengoku no tobira,0,2001,\N,Action Animation Crime,7.9,41668,Cowboy Bebop: The Movie (2001)
tt0103186,movie,Cows,Vacas,0,1992,\N,Drama Mystery Romance,7.1,3414,Cows (1992)
tt3302820,movie,Cowspiracy: The Sustainability Secret,Cowspiracy: The Sustainability Secret,0,2014,\N,Documentary,8.3,20302,Cowspiracy: The Sustainability Secret (2014)
tt0105977,tvSeries,Cracker,Cracker,0,1993,1996,Crime Drama Mystery,8.4,5374,Cracker (1993–1996)
tt1183665,movie,Cracks,Cracks,0,2009,\N,Drama Thriller,6.7,18821,Cracks (2009)
tt0150216,movie,Cradle Will Rock,Cradle Will Rock,0,1999,\N,Drama,6.8,8692,Cradle Will Rock (1999)
tt1486616,movie,Craigslist Joe,Craigslist Joe,0,2012,\N,Adventure Documentary,6.8,3708,Craigslist Joe (2012)
tt0974077,tvSeries,Cranford,Cranford,0,2007,2010,Drama,8.3,8302,Cranford (2007–2010)
tt0479884,movie,Crank,Crank,0,2006,\N,Action Crime Thriller,6.9,230152,Crank (2006)
tt0375679,movie,Crash,Crash,0,2004,\N,Crime Drama Thriller,7.7,413830,Crash (2004)
tt0115964,movie,Crash,Crash,0,1996,\N,Drama,6.4,50301,Crash (1996)
tt10850932,tvSeries,Crash Landing on You,Sa-rang-eui bul-sa-chak,0,2019,2020,Comedy Romance,8.8,6764,Crash Landing on You (2019–2020)
tt5295524,tvSeries,Crashing,Crashing,0,2016,2016,Comedy,7.7,10936,Crashing (2016)
tt5037914,tvSeries,Crashing,Crashing,0,2017,2019,Comedy Drama,7.5,5816,Crashing (2017–2019)
tt0215681,movie,Crazy,Crazy,0,2000,\N,Drama,6.6,3893,Crazy (2000)
tt4094300,tvSeries,Crazy Ex-Girlfriend,Crazy Ex-Girlfriend,0,2015,2019,Comedy Musical,7.8,15879,Crazy Ex-Girlfriend (2015–2019)
tt1263670,movie,Crazy Heart,Crazy Heart,0,2009,\N,Drama Music Romance,7.2,82550,Crazy Heart (2009)
tt3104988,movie,Crazy Rich Asians,Crazy Rich Asians,0,2018,\N,Comedy Drama Romance,6.9,130020,Crazy Rich Asians (2018)
tt0843270,movie,Crazy Stone,Feng kuang de shi tou,0,2006,\N,Comedy Crime Drama,7.6,3153,Crazy Stone (2006)
tt1093078,tvSeries,"Crazy, Confused, Normal","Lud, zbunjen, normalan",0,2007,\N,Comedy,8.3,3529,"Crazy, Confused, Normal (2007– )"
tt1570728,movie,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",0,2011,\N,Comedy Drama Romance,7.4,460238,"Crazy, Stupid, Love. (2011)"
tt0250224,movie,Crazy/Beautiful,Crazy/Beautiful,0,2001,\N,Drama Romance,6.5,23544,Crazy/Beautiful (2001)
tt6038584,tvSeries,Crazyhead,Crazyhead,0,2016,2016,Comedy Horror,7.3,4091,Crazyhead (2016)
tt0974014,movie,Creation,Creation,0,2009,\N,Biography Drama Romance,6.7,13641,Creation (2009)
tt3076658,movie,Creed,Creed,0,2015,\N,Drama Sport,7.6,240370,Creed (2015)
tt6343314,movie,Creed II,Creed II,0,2018,\N,Drama Sport,7.1,97984,Creed II (2018)
tt3654796,movie,Creep 2,Creep 2,0,2017,\N,Horror Thriller,6.4,17155,Creep 2 (2017)
tt8762206,tvSeries,Creepshow,Creepshow,0,2019,\N,Fantasy Horror,7.0,3151,Creepshow (2019– )
tt0083767,movie,Creepshow,Creepshow,0,1982,\N,Comedy Fantasy Horror,6.9,40771,Creepshow (1982)
tt0069467,movie,Cries & Whispers,Viskningar och rop,0,1972,\N,Drama,8.1,28795,Cries & Whispers (1972)
tt0074442,movie,Crime Busters,I due superpiedi quasi piatti,0,1977,\N,Action Adventure Comedy,7.2,10152,Crime Busters (1977)
tt2147995,tvSeries,Crime Scene Cleaner,Der Tatortreiniger,0,2011,2018,Comedy Crime,8.5,5639,Crime Scene Cleaner (2011–2018)
tt0310924,movie,Crime Spree,Crime Spree,0,2003,\N,Action Comedy Crime,6.5,5222,Crime Spree (2003)
